c0.source	c0.geneId	c0.associationType	c0.originalSource	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.description	c2.diseaseId	c2.name	c2.hpoName	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c3.score	c4.year
ALL	120892	GeneticVariation	BEFREE	We show that <span class= gene  id= 17442267-5-13-18 >LRRK2</span> immunoprecipitated from cells has a detectable GTPase activity that is disrupted by a familial mutation associated with <span class= disease  id= 17442267-5-139-141 >PD</span> located within the GTPase domain, <span class= variant  dbSNP= rs33939927  genes_norm= 120892 >R1441C</span>.	17442267	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2007
ALL	120892	GeneticVariation	LHGDN	<span class=gene id=18923807>LRRK2</span> P755L is a non-disease-associated polymorphism in sporadic <span class=disease id=18923807>Parkinson's disease</span>.	18923807	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2008
ALL	120892	Biomarker	BEFREE	Effective long-term subthalamic stimulation in <span class= gene  id= 20177695-0-47-52 >PARK8</span> positive <span class= disease  id= 20177695-0-62-81 >Parkinson's disease</span>.	20177695	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2010
ALL	120892	GeneticVariation	BEFREE	We propose that normal mitochondrial function was deregulated by the expression of <span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> <span class= gene  id= 22736029-11-90-95 >LRRK2</span> in a kinase-dependent mechanism that is a modification of the normal <span class= gene  id= 22736029-11-165-170 >LRRK2</span> function, and this leads to the vulnerability of selected neuronal populations in <span class= disease  id= 22736029-11-253-255 >PD</span>.	22736029	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2013
ALL	120892	GeneticVariation	BEFREE	Intraneuronal tau aggregations are distinctive pathological features of <span class= disease  id= 20881132-1-72-91 >Parkinson's disease</span> (<span class= disease  id= 20881132-1-93-95 >PD</span>) with autosomal-dominant mutations in <span class= gene  id= 20881132-1-134-162 >leucine-rich repeat kinase 2</span> (<span class= gene  id= 20881132-1-164-169 >LRRK2</span>).	20881132	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2010
ALL	120892	Biomarker	CTD_human	We replicated the effect of a new locus detected in the Japanese cohort (PARK16, rs823128, OR = 0.66, P = 7.29 x 10(-8)) and provide supporting evidence that common variation around <span class= gene  id= 19915575-5-182-187 >LRRK2</span> modulates risk for <span class= disease  id= 19915575-5-207-209 >PD</span> (rs1491923, OR = 1.14, P = 1.55 x 10(-5)).	19915575	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2009
ALL	120892	GeneticVariation	BEFREE	Mutations in <span class= gene  id= 26546614-1-13-41 >leucine-rich repeat kinase 2</span> (<span class= gene  id= 26546614-1-43-48 >LRRK2</span>) are the most common known cause of inherited <span class= disease  id= 26546614-1-95-114 >Parkinson's disease</span> (<span class= disease  id= 26546614-1-116-118 >PD</span>), and <span class= gene  id= 26546614-1-125-130 >LRRK2</span> is a risk factor for idiopathic <span class= disease  id= 26546614-1-163-165 >PD</span>.	26546614	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2015
ALL	120892	Biomarker	LHGDN	<span class=gene id=18781329>LRRK2</span> R1628P may have a role in <span class=disease id=18781329>Parkinson's disease</span>	18781329	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2008
ALL	120892	GeneticVariation	GAD	Genome-wide association study reveals genetic risk underlying Parkinson's disease.	19915575	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2009
ALL	120892	GeneticVariation	BEFREE	Lack of <span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> <span class= gene  id= 16511860-0-15-20 >LRRK2</span> mutation in a cohort of Taiwanese with sporadic <span class= disease  id= 16511860-0-69-88 >Parkinson's disease</span>.	16511860	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2006
ALL	120892	GeneticVariation	BEFREE	The prevalence of <span class= gene  id= 17960808-0-18-23 >LRRK2</span> <span class= variant  dbSNP= rs34778348  genes_norm= 120892 >Gly2385Arg</span> variant in Chinese Han population with <span class= disease  id= 17960808-0-74-93 >Parkinson's disease</span>.	17960808	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2008
ALL	120892	GeneticVariation	LHGDN	examination of mutations responsible for Parkinson disease	16275903	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2005
ALL	120892	GeneticVariation	GAD	Genome-wide association study identifies common variants at four loci as genetic risk factors for Parkinson's disease	19915576	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2009
ALL	120892	GeneticVariation	BEFREE	The IkappaB kinase family phosphorylates the <span class= disease  id= 22723946-0-45-64 >Parkinson's disease</span> kinase <span class= gene  id= 22723946-0-72-77 >LRRK2</span> at Ser935 and Ser910 during Toll-like receptor signaling.	22723946	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2012
ALL	120892	GeneticVariation	BEFREE	Only MAPT SNP <span class= variant  dbSNP= rs2435200  genes_norm= 120892-23400-27429-4137-5071-65018-6620-6622-6623-6697-7345-79705 >rs2435200</span> was associated with <span class= disease  id= 21412835-8-44-46 >PD</span> susceptibility after correction for multiple testing (OR = 0.74, 95% CI = 0.64-0.86, uncorrected P &lt; 0.0001, log additive model); however, 16 additional MAPT variants, seven SNCA variants, and one <span class= gene  id= 21412835-8-244-249 >LRRK2</span>, PARK2, and UCHL1 variants each had significant uncorrected P-values.	21412835	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2010
ALL	120892	Biomarker	BEFREE	<span class= gene  id= 16172858-0-0-5 >Lrrk2</span> pathogenic substitutions in <span class= disease  id= 16172858-0-34-53 >Parkinson's disease</span>.	16172858	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2005
ALL	120892	GeneticVariation	LHGDN	Mutations in the <span class=gene id=18602856>leucine-rich repeat kinase 2 (LRRK2)</span> gene are an important cause of late-onset, familial and sporadic <span class=disease id=18602856>Parkinson's disease</span>.	18602856	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2008
ALL	120892	GeneticVariation	BEFREE	Several novel genes for monogenic forms of <span class= disease  id= 16003110-5-43-62 >Parkinson's disease</span>, such as PINK-1 for an autosomal-recessive early-onset variant, and <span class= gene  id= 16003110-5-131-136 >LRRK2</span> for a relatively common late-onset autosomal-dominant form have recently been discovered, and several novel animal models have been generated on the basis of genes that had been found earlier.	16003110	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2005
ALL	120892	GeneticVariation	BEFREE	<span class= gene  id= 16750929-0-0-5 >LRRK2</span> <span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> mutation and <span class= disease  id= 16750929-0-26-45 >Parkinson's disease</span>: a clinical, neuropsychological and neuropsychiatric study in a large Italian sample.	16750929	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2006
ALL	120892	GeneticVariation	BEFREE	In summary, the effective shRNA against <span class= gene  id= 21712955-11-40-45 >LRRK2</span> R1441 alleles described herein suggests that RNAi-based therapy of inherited <span class= disease  id= 21712955-11-123-142 >Parkinson's disease</span> is a viable approach towards developing effective therapeutic interventions for this serious neurodegenerative disease.	21712955	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2011
ALL	120892	GeneticVariation	BEFREE	Mutations in <span class= gene  id= 22251894-1-13-41 >leucine-rich repeat kinase 2</span> (<span class= gene  id= 22251894-1-43-48 >LRRK2</span>) are the most common cause of familial <span class= disease  id= 22251894-1-88-107 >Parkinson's disease</span>.	22251894	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2011
ALL	120892	Biomarker	BEFREE	Reduced content of &alpha;-synuclein in peripheral blood leukocytes of patients with <span class= gene  id= 22235415-0-79-84 >LRRK2</span>-associated <span class= disease  id= 22235415-0-96-115 >Parkinson's disease</span>.	22235415	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2012
ALL	120892	Biomarker	BEFREE	The therapeutic potential of <span class= gene  id= 19271991-0-29-34 >LRRK2</span> and alpha-synuclein in <span class= disease  id= 19271991-0-58-77 >Parkinson's disease</span>.	19271991	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2010
ALL	120892	GeneticVariation	BEFREE	Screening for <span class= gene  id= 18435766-0-14-19 >LRRK2</span> mutations in patients with <span class= disease  id= 18435766-0-47-66 >Parkinson's disease</span> in Russia: identification of a novel <span class= gene  id= 18435766-0-104-109 >LRRK2</span> variant.	18435766	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2008
ALL	120892	Biomarker	BEFREE	C. elegans is an imperfect model of <span class= disease  id= 22068627-3-36-55 >Parkinson's disease</span> because it <span class= negexp >lacks</span> orthologues of the human disease-related genes PARK1 and <span class= gene  id= 22068627-3-130-135 >LRRK2</span> which are linked to the autosomal dominant form of this disease.	22068627	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2011
ALL	120892	Biomarker	BEFREE	Clinical correlations with Lewy body pathology in <span class= gene  id= 25401511-0-50-55 >LRRK2</span>-related <span class= disease  id= 25401511-0-64-81 >Parkinson disease</span>.	25401511	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2015
ALL	120892	GeneticVariation	BEFREE	<span class= disease  id= 22342962-0-0-19 >Parkinson's disease</span>-linked <span class= gene  id= 22342962-0-27-55 >leucine-rich repeat kinase 2</span>(<span class= variant  dbSNP= rs33939927  genes_norm= 120892 >R1441G</span>) mutation increases proinflammatory cytokine release from activated primary microglial cells and resultant neurotoxicity.	22342962	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2012
ALL	120892	GeneticVariation	BEFREE	Discrimination of the most common <span class= disease  id= 22031823-6-34-36 >PD</span>-linked <span class= gene  id= 22031823-6-44-49 >LRRK2</span> <span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> mutation was assessed in hemizygous dual-luciferase assays and showed that alignment of the mutation opposite position 4 of the antisense species produced robust discrimination of alleles at all time points studied.	22031823	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2011
ALL	120892	Biomarker	BEFREE	<span class= gene  id= 24907399-0-0-5 >LRRK2</span>, a puzzling protein: insights into <span class= disease  id= 24907399-0-41-60 >Parkinson's disease</span> pathogenesis.	24907399	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2014
ALL	120892	GeneticVariation	BEFREE	Among Chinese subjects who were non-<span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> carriers, we demonstrated the frequency of the <span class= gene  id= 17083102-2-90-95 >LRRK2</span> <span class= variant  dbSNP= rs34637584  genes_norm= 120892 >G2019S</span> founder haplotype (T-254-A-G-A-154) in <span class= disease  id= 17083102-2-142-161 >Parkinson's disease</span> and controls to be 33% and 30%.	17083102	transferase; kinase	LRRK2	leucine rich repeat kinase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.44	2007
